STT,ITEM,VENDOR,DESCR,TINH TRANG,STATUS
154,3491953,15800,110-Cty TNHH 1TV Tri Hoi,x,N
155,3008485,12483,110-Cty TNHH SXTM TyTy(HMP),x,N
173,3295614,15506,111-Cty Bot giat LIX-NR,,Y
179,3497823,15506,111-Cty Bot giat LIX-NR,,Y
184,3372479,16506,110-CTyTNHHSXTMDVDaiPhuocThanh-NR,,Y
197,3054635,15790,110-CTy CP HMP My Hao,x,N
198,3054651,12483,110-Cty TNHH SXTM TyTy(HMP),x,N
203,3257943,16760,110-Cua Hang Hue Lam,,Y
204,3257947,16760,110-Cua Hang Hue Lam,,Y
205,3257948,16760,110-Cua Hang Hue Lam,,Y
209,3314153,15506,111-Cty Bot giat LIX-NR,,Y
210,3314154,15506,111-Cty Bot giat LIX-NR,,Y
216,3123559,12483,110-Cty TNHH SXTM TyTy(HMP),x,N
234,3250058,15506,111-Cty Bot giat LIX-NR,,Y
235,3250059,15506,111-Cty Bot giat LIX-NR,,Y
238,3284516,15506,111-Cty Bot giat LIX-NR,,Y
240,3285331,15800,110-Cty TNHH 1TV Tri Hoi,x,N
245,3008472,14653,110-DNTN Dai Phat,,Y
246,3008478,12483,110-Cty TNHH SXTM TyTy(HMP),x,N
247,3008479,12483,110-Cty TNHH SXTM TyTy(HMP),x,N
248,3008481,12483,110-Cty TNHH SXTM TyTy(HMP),x,N
249,3008482,12483,110-Cty TNHH SXTM TyTy(HMP),x,N
250,3008486,12483,110-Cty TNHH SXTM TyTy(HMP),x,N
251,3008490,12483,110-Cty TNHH SXTM TyTy(HMP),x,N
268,3449108,16506,110-CTyTNHHSXTMDVDaiPhuocThanh-NR,,Y
271,3140316,14530,110-Co so Nguyen Van Sau,x,N
285,3390942,15790,110-CTy CP HMP My Hao,x,N
286,3390945,15790,110-CTy CP HMP My Hao,x,N
288,3493891,16506,110-CTyTNHHSXTMDVDaiPhuocThanh-NR,,Y
289,3493892,16506,110-CTyTNHHSXTMDVDaiPhuocThanh-NR,,Y
294,3525066,21076,110-Cong Ty TNHH SALACOS -NR,,Y
299,3282741,16760,110-Cua Hang Hue Lam,,Y
302,3535758,21076,110-Cong Ty TNHH SALACOS -NR,,Y
304,3137587,15790,110-CTy CP HMP My Hao,x,N
305,3137588,15790,110-CTy CP HMP My Hao,x,N
306,3137589,15790,110-CTy CP HMP My Hao,x,N
320,3515340,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,x,N
321,3515341,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,,Y
322,3515342,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,,Y
323,3515343,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,x,N
334,3513552,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,x,N
335,3513553,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,x,N
336,3513554,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,x,N
337,3513555,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,x,N
366,3521129,20484,100-CTYCP DUOC PHAM&SINH HOC YTE-NR,,Y
367,3521130,20484,100-CTYCP DUOC PHAM&SINH HOC YTE-NR,,Y
368,3521131,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,,Y
385,3314078,16760,110-Cua Hang Hue Lam,x,N
386,3314147,15506,111-Cty Bot giat LIX-NR,,Y
387,3452209,15506,111-Cty Bot giat LIX-NR,,Y
388,3452211,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,,Y
389,3452217,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,,Y
390,3452218,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,,Y
391,3452220,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,,Y
392,3452222,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,,Y
393,3452223,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,,Y
406,3184818,15506,111-Cty Bot giat LIX-NR,,Y
407,3184823,15506,111-Cty Bot giat LIX-NR,,Y
408,3184824,15506,111-Cty Bot giat LIX-NR,,Y
413,3500596,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,,Y
416,3160021,15506,111-Cty Bot giat LIX-NR,,Y
417,3160022,15506,111-Cty Bot giat LIX-NR,,Y
418,3160023,15506,111-Cty Bot giat LIX-NR,,Y
419,3160024,15506,111-Cty Bot giat LIX-NR,,Y
434,3288046,15800,110-Cty TNHH 1TV Tri Hoi,x,N
436,3333828,15506,111-Cty Bot giat LIX-NR,,Y
437,3333830,15506,111-Cty Bot giat LIX-NR,,Y
438,3333833,15506,111-Cty Bot giat LIX-NR,,Y
439,3333834,15506,111-Cty Bot giat LIX-NR,,Y
440,3333835,15506,111-Cty Bot giat LIX-NR,,Y
441,3372212,15506,111-Cty Bot giat LIX-NR,,Y
442,3372213,15506,111-Cty Bot giat LIX-NR,,Y
443,3372214,15506,111-Cty Bot giat LIX-NR,,Y
445,3372481,16506,110-CTyTNHHSXTMDVDaiPhuocThanh-NR,,Y
461,3530731,21076,110-Cong Ty TNHH SALACOS -NR,,Y
462,3530732,21076,110-Cong Ty TNHH SALACOS -NR,,Y
463,3530733,21076,110-Cong Ty TNHH SALACOS -NR,,Y
464,3530734,21076,110-Cong Ty TNHH SALACOS -NR,,Y
471,3523764,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,,Y
472,3523765,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,,Y
473,3523766,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,,Y
483,3524461,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,,Y
484,3524462,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,x,N
497,3356098,15506,111-Cty Bot giat LIX-NR,,Y
498,3356101,15506,111-Cty Bot giat LIX-NR,,Y
511,3192268,16760,110-Cua Hang Hue Lam,x,N
528,3473446,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,,Y
532,3277949,15506,111-Cty Bot giat LIX-NR,,Y
533,3277950,15506,111-Cty Bot giat LIX-NR,,Y
548,3501642,20484,100-CTYCP DUOC PHAM&SINH HOC YTE-NR,,Y
565,3541455,15800,110-Cty TNHH 1TV Tri Hoi,x,N
590,3553316,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,x,N
597,3269076,16506,110-CTyTNHHSXTMDVDaiPhuocThanh-NR,,Y
598,3271310,16760,110-Cua Hang Hue Lam,x,N
600,3320019,15506,111-Cty Bot giat LIX-NR,,Y
613,3535759,21076,110-Cong Ty TNHH SALACOS -NR,,Y
614,3535760,21076,110-Cong Ty TNHH SALACOS -NR,,Y
615,3535761,21076,110-Cong Ty TNHH SALACOS -NR,,Y
624,3537271,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,,Y
633,3384314,15800,110-Cty TNHH 1TV Tri Hoi,x,N
638,3437745,15506,111-Cty Bot giat LIX-NR,,Y
640,3437748,15506,111-Cty Bot giat LIX-NR,,Y
641,3437749,15506,111-Cty Bot giat LIX-NR,,Y
642,3437750,15506,111-Cty Bot giat LIX-NR,x,N
673,3525067,21076,110-Cong Ty TNHH SALACOS -NR,,Y
674,3525068,21076,110-Cong Ty TNHH SALACOS -NR,,Y
675,3525069,21076,110-Cong Ty TNHH SALACOS -NR,,Y
676,3525114,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,x,N
677,3525115,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,x,N
678,3525116,20484,100-CTYCP DUOC PHAM&SINH HOC YTE-NR,,Y
680,3527979,17559,110-CONG TY TNHH NTPM(VIET NAM)-NR,,Y
681,3527980,17733,100-CTY TNHH SX& XD TMDVXNK VINA-NR,,Y
694,3282513,15506,111-Cty Bot giat LIX-NR,,Y
696,3282735,16760,110-Cua Hang Hue Lam,,Y
697,3282736,16760,110-Cua Hang Hue Lam,,Y
698,3282737,16760,110-Cua Hang Hue Lam,x,N
706,3466392,15790,110-CTy CP HMP My Hao,x,N
707,3467305,15790,110-CTy CP HMP My Hao,x,N
711,3217101,15506,111-Cty Bot giat LIX-NR,,Y
712,3217105,15506,111-Cty Bot giat LIX-NR,,Y
716,3110820,15790,110-CTy CP HMP My Hao,,Y
717,3110821,15790,110-CTy CP HMP My Hao,,Y
724,3463138,15790,110-CTy CP HMP My Hao,x,N
725,3463139,15790,110-CTy CP HMP My Hao,x,N
726,3463140,15790,110-CTy CP HMP My Hao,x,N
727,3463141,15790,110-CTy CP HMP My Hao,x,N
728,3463142,15790,110-CTy CP HMP My Hao,x,N
729,3463143,15790,110-CTy CP HMP My Hao,x,N
730,3463144,15790,110-CTy CP HMP My Hao,x,N
731,3463145,15790,110-CTy CP HMP My Hao,x,N
746,3422432,16506,110-CTyTNHHSXTMDVDaiPhuocThanh-NR,,Y
756,3007093,15790,110-CTy CP HMP My Hao,x,N
772,3296686,15506,111-Cty Bot giat LIX-NR,x,N
780,3343735,15506,111-Cty Bot giat LIX-NR,,Y
785,3545291,16760,110-Cua Hang Hue Lam,x,N
806,3537640,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,x,N
817,3538788,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,x,N
818,3538789,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,x,N
821,3540979,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,x,N
822,3540980,20779,111-CTyTNHH WILMAR MARKETING CLV-HP,x,N
831,3541456,15800,110-Cty TNHH 1TV Tri Hoi,x,N
832,3541457,15800,110-Cty TNHH 1TV Tri Hoi,x,N
833,3541458,15800,110-Cty TNHH 1TV Tri Hoi,x,N
834,3541461,15800,110-Cty TNHH 1TV Tri Hoi,x,N
835,3541462,15800,110-Cty TNHH 1TV Tri Hoi,x,N
843,3196362,15800,110-Cty TNHH 1TV Tri Hoi,x,N
844,3196363,15800,110-Cty TNHH 1TV Tri Hoi,x,N
845,3196365,15800,110-Cty TNHH 1TV Tri Hoi,x,N
846,3196368,15800,110-Cty TNHH 1TV Tri Hoi,x,N
847,3196370,15800,110-Cty TNHH 1TV Tri Hoi,x,N
854,3408174,15506,111-Cty Bot giat LIX-NR,,Y
855,3408176,15506,111-Cty Bot giat LIX-NR,,Y
858,3503165,16760,110-Cua Hang Hue Lam,,Y
861,3503301,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,,Y
862,3503302,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,x,N
863,3503303,20536,100-CTYTNHH THIET BI YTE HA TRAN-NR,,Y
STT,ITEM,VENDOR,DESCR,TINH TRANG,STATUS
1,3436535,11773,110-CTy CP SX Nhua Duy Tan,,Y
4,3507857,11773,110-CTy CP SX Nhua Duy Tan,X,N
5,3507858,11773,110-CTy CP SX Nhua Duy Tan,X,N
9,3517501,11773,110-CTy CP SX Nhua Duy Tan,X,N
10,3517622,11773,110-CTy CP SX Nhua Duy Tan,,Y
11,3518223,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),X,N
12,3554245,11773,110-CTy CP SX Nhua Duy Tan,X,N
13,3550852,11773,110-CTy CP SX Nhua Duy Tan,,Y
14,3430008,16964,100-CTy TNHH Tan Hop Thanh,X,N
15,3430009,16964,100-CTy TNHH Tan Hop Thanh,X,N
16,3430010,16964,100-CTy TNHH Tan Hop Thanh,X,N
17,3554248,11773,110-CTy CP SX Nhua Duy Tan,X,N
18,3543335,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),X,N
19,3552977,11773,110-CTy CP SX Nhua Duy Tan,X,N
20,3348369,16964,100-CTy TNHH Tan Hop Thanh,X,N
21,3550808,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),X,N
22,3547927,11773,110-CTy CP SX Nhua Duy Tan,,Y
24,3541465,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),X,N
25,3541466,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),X,N
26,3552978,11773,110-CTy CP SX Nhua Duy Tan,X,N
27,3552976,11773,110-CTy CP SX Nhua Duy Tan,X,N
31,3518675,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),X,N
32,3518676,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),X,N
33,3554249,11773,110-CTy CP SX Nhua Duy Tan,X,N
35,3554247,11773,110-CTy CP SX Nhua Duy Tan,X,N
36,3536487,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),X,N
37,3528752,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),X,N
41,3550848,11773,110-CTy CP SX Nhua Duy Tan,X,N
42,3550850,11773,110-CTy CP SX Nhua Duy Tan,X,N
43,3542949,16964,100-CTy TNHH Tan Hop Thanh,X,N
44,3542950,16964,100-CTy TNHH Tan Hop Thanh,X,N
45,3519234,11773,110-CTy CP SX Nhua Duy Tan,,Y
46,3404156,11773,110-CTy CP SX Nhua Duy Tan,x,N
47,3507586,11773,110-CTy CP SX Nhua Duy Tan,x,N
48,3554236,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
49,3426542,12995,100-CTy CP CB Go Duc Thanh-NR,,Y
50,3426543,12995,100-CTy CP CB Go Duc Thanh-NR,,Y
53,3437855,11773,110-CTy CP SX Nhua Duy Tan,x,N
54,3437856,11773,110-CTy CP SX Nhua Duy Tan,x,N
55,3438238,11773,110-CTy CP SX Nhua Duy Tan,x,N
56,3519560,11773,110-CTy CP SX Nhua Duy Tan,,Y
57,3519561,11773,110-CTy CP SX Nhua Duy Tan,x,N
58,3520312,20888,100-Cty CP SX TM Nhua Hoang Chau-NR,,Y
59,3520313,20888,100-Cty CP SX TM Nhua Hoang Chau-NR,,Y
61,3055280,12989,100-CTY TNHH SAMRAN,x,N
62,3055281,10985,100-Cty TM&PT Cong Nghe Kolend,x,N
63,3055284,10985,100-Cty TM&PT Cong Nghe Kolend,x,N
64,3055286,10985,100-Cty TM&PT Cong Nghe Kolend,x,N
65,3055287,10985,100-Cty TM&PT Cong Nghe Kolend,x,N
66,3055288,10985,100-Cty TM&PT Cong Nghe Kolend,x,N
67,3055289,10985,100-Cty TM&PT Cong Nghe Kolend,x,N
68,3055291,10985,100-Cty TM&PT Cong Nghe Kolend,x,N
69,3062359,10985,100-Cty TM&PT Cong Nghe Kolend,x,N
72,3318296,16964,100-CTy TNHH Tan Hop Thanh,x,N
73,3190990,11777,100-CT CP Nhua Rang Dong Long An-NR,,Y
74,3190991,11777,100-CT CP Nhua Rang Dong Long An-NR,,Y
80,3501372,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
84,3509230,11773,110-CTy CP SX Nhua Duy Tan,x,N
85,3509231,11773,110-CTy CP SX Nhua Duy Tan,x,N
86,3509233,11773,110-CTy CP SX Nhua Duy Tan,x,N
87,3509234,11773,110-CTy CP SX Nhua Duy Tan,,Y
88,3509236,11773,110-CTy CP SX Nhua Duy Tan,,Y
89,3101964,13979,100-CTy TNHH Thuong Mai L.H,x,N
90,3101976,13979,100-CTy TNHH Thuong Mai L.H,x,N
91,3102010,13979,100-CTy TNHH Thuong Mai L.H,x,N
94,3103381,10985,100-Cty TM&PT Cong Nghe Kolend,x,N
95,3103382,10985,100-Cty TM&PT Cong Nghe Kolend,x,N
98,3283554,11773,110-CTy CP SX Nhua Duy Tan,,Y
102,3368148,11773,110-CTy CP SX Nhua Duy Tan,x,N
103,3368149,11773,110-CTy CP SX Nhua Duy Tan,x,N
104,3368150,11773,110-CTy CP SX Nhua Duy Tan,x,N
105,3368151,11773,110-CTy CP SX Nhua Duy Tan,x,N
107,3475382,16964,100-CTy TNHH Tan Hop Thanh,x,N
108,3475383,16964,100-CTy TNHH Tan Hop Thanh,x,N
109,3475665,16964,100-CTy TNHH Tan Hop Thanh,x,N
110,3476194,11773,110-CTy CP SX Nhua Duy Tan,,Y
111,3476195,11773,110-CTy CP SX Nhua Duy Tan,x,N
112,3476196,11773,110-CTy CP SX Nhua Duy Tan,x,N
113,3476198,11773,110-CTy CP SX Nhua Duy Tan,,Y
114,3476199,11773,110-CTy CP SX Nhua Duy Tan,,Y
115,3476200,11773,110-CTy CP SX Nhua Duy Tan,x,N
116,3476201,11773,110-CTy CP SX Nhua Duy Tan,x,N
117,3476202,11773,110-CTy CP SX Nhua Duy Tan,x,N
118,3538419,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
119,3543870,11773,110-CTy CP SX Nhua Duy Tan,x,N
120,3544246,11773,110-CTy CP SX Nhua Duy Tan,x,N
121,3218628,11773,110-CTy CP SX Nhua Duy Tan,x,N
122,3517621,11773,110-CTy CP SX Nhua Duy Tan,x,N
123,3541545,11773,110-CTy CP SX Nhua Duy Tan,x,N
124,3557777,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
125,3557783,11773,110-CTy CP SX Nhua Duy Tan,x,N
127,3557782,11773,110-CTy CP SX Nhua Duy Tan,x,N
128,3554246,11773,110-CTy CP SX Nhua Duy Tan,x,N
129,3534601,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
130,3348367,16964,100-CTy TNHH Tan Hop Thanh,x,N
131,3348368,16964,100-CTy TNHH Tan Hop Thanh,x,N
133,3448562,11773,110-CTy CP SX Nhua Duy Tan,,Y
134,3448564,11773,110-CTy CP SX Nhua Duy Tan,x,N
135,3419927,11773,110-CTy CP SX Nhua Duy Tan,x,N
141,3385771,11773,110-CTy CP SX Nhua Duy Tan,,Y
156,3430007,16964,100-CTy TNHH Tan Hop Thanh,x,N
157,3520753,11773,110-CTy CP SX Nhua Duy Tan,x,N
164,3295021,11773,110-CTy CP SX Nhua Duy Tan,x,N
165,3295023,11773,110-CTy CP SX Nhua Duy Tan,x,N
177,3412002,11773,110-CTy CP SX Nhua Duy Tan,x,N
178,3497612,16964,100-CTy TNHH Tan Hop Thanh,x,N
181,3403438,11773,110-CTy CP SX Nhua Duy Tan,,Y
182,3533694,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
183,3533695,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
185,3459960,11773,110-CTy CP SX Nhua Duy Tan,,Y
186,3556029,11773,110-CTy CP SX Nhua Duy Tan,,Y
187,3490336,11773,110-CTy CP SX Nhua Duy Tan,x,N
199,3055152,11773,110-CTy CP SX Nhua Duy Tan,,Y
200,3055153,11773,110-CTy CP SX Nhua Duy Tan,,Y
201,3055154,11773,110-CTy CP SX Nhua Duy Tan,,Y
202,3055204,11773,110-CTy CP SX Nhua Duy Tan,,Y
207,3260451,11773,110-CTy CP SX Nhua Duy Tan,x,N
208,3260454,11773,110-CTy CP SX Nhua Duy Tan,x,N
211,3314547,11773,110-CTy CP SX Nhua Duy Tan,,Y
212,3357483,16964,100-CTy TNHH Tan Hop Thanh,x,N
214,3327143,16964,100-CTy TNHH Tan Hop Thanh,x,N
215,3327144,16964,100-CTy TNHH Tan Hop Thanh,x,N
217,3382940,11773,110-CTy CP SX Nhua Duy Tan,x,N
218,3382941,11773,110-CTy CP SX Nhua Duy Tan,x,N
219,3383606,13468,100-CTY TNHH SAMRAN-NR,,Y
220,3383607,13468,100-CTY TNHH SAMRAN-NR,,Y
221,3383608,13468,100-CTY TNHH SAMRAN-NR,,Y
222,3383609,13468,100-CTY TNHH SAMRAN-NR,,Y
223,3397927,11011,100-CT TNHH SX Do Gia DungElmich-NR,,Y
229,3012794,12989,100-CTY TNHH SAMRAN,x,N
230,3031987,11773,110-CTy CP SX Nhua Duy Tan,,Y
231,3031988,11773,110-CTy CP SX Nhua Duy Tan,,Y
232,3031989,11773,110-CTy CP SX Nhua Duy Tan,,Y
233,3032106,11773,110-CTy CP SX Nhua Duy Tan,,Y
236,3253175,12989,100-CTY TNHH SAMRAN,x,N
241,3457912,11773,110-CTy CP SX Nhua Duy Tan,x,N
242,3457913,11773,110-CTy CP SX Nhua Duy Tan,x,N
243,3457914,11773,110-CTy CP SX Nhua Duy Tan,x,N
244,3457915,11773,110-CTy CP SX Nhua Duy Tan,x,N
252,3279756,11773,110-CTy CP SX Nhua Duy Tan,,Y
253,3279757,11773,110-CTy CP SX Nhua Duy Tan,,Y
254,3325237,11773,110-CTy CP SX Nhua Duy Tan,x,N
261,3444318,11773,110-CTy CP SX Nhua Duy Tan,,Y
262,3444794,11011,100-CT TNHH SX Do Gia DungElmich-NR,,Y
266,3350607,16964,100-CTy TNHH Tan Hop Thanh,x,N
267,3350608,16964,100-CTy TNHH Tan Hop Thanh,x,N
269,3449943,16964,100-CTy TNHH Tan Hop Thanh,x,N
273,3181800,13979,100-CTy TNHH Thuong Mai L.H,x,N
274,3389078,11773,110-CTy CP SX Nhua Duy Tan,x,N
275,3493317,11773,110-CTy CP SX Nhua Duy Tan,x,N
276,3493318,11773,110-CTy CP SX Nhua Duy Tan,x,N
279,3493423,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
280,3493424,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
281,3390753,11773,110-CTy CP SX Nhua Duy Tan,x,N
282,3390754,11773,110-CTy CP SX Nhua Duy Tan,x,N
283,3390755,11773,110-CTy CP SX Nhua Duy Tan,,Y
290,3494100,13468,100-CTY TNHH SAMRAN-NR,,Y
291,3494101,13468,100-CTY TNHH SAMRAN-NR,x,N
292,3494102,13468,100-CTY TNHH SAMRAN-NR,x,N
293,3494103,13468,100-CTY TNHH SAMRAN-NR,,Y
295,3422584,11773,110-CTy CP SX Nhua Duy Tan,,Y
296,3392947,11773,110-CTy CP SX Nhua Duy Tan,x,N
297,3538906,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
298,3538907,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
300,3449947,16964,100-CTy TNHH Tan Hop Thanh,,Y
301,3555039,11773,110-CTy CP SX Nhua Duy Tan,,Y
303,3134265,11773,110-CTy CP SX Nhua Duy Tan,x,N
307,3387567,16964,100-CTy TNHH Tan Hop Thanh,x,N
308,3387568,16964,100-CTy TNHH Tan Hop Thanh,x,N
309,3387569,16964,100-CTy TNHH Tan Hop Thanh,x,N
312,3479552,11773,110-CTy CP SX Nhua Duy Tan,x,N
315,3434401,11773,110-CTy CP SX Nhua Duy Tan,x,N
316,3434402,11773,110-CTy CP SX Nhua Duy Tan,x,N
317,3434403,11773,110-CTy CP SX Nhua Duy Tan,,Y
318,3434405,11773,110-CTy CP SX Nhua Duy Tan,x,N
319,3506580,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
326,3515856,11773,110-CTy CP SX Nhua Duy Tan,x,N
327,3531392,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
328,3419926,11773,110-CTy CP SX Nhua Duy Tan,,Y
338,3523140,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
339,3523141,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
340,3523181,11773,110-CTy CP SX Nhua Duy Tan,,Y
341,3523363,11773,110-CTy CP SX Nhua Duy Tan,x,N
342,3523364,11773,110-CTy CP SX Nhua Duy Tan,x,N
343,3523365,11773,110-CTy CP SX Nhua Duy Tan,x,N
344,3430483,11777,100-CT CP Nhua Rang Dong Long An-NR,,Y
345,3430484,11777,100-CT CP Nhua Rang Dong Long An-NR,,Y
346,3430485,11777,100-CT CP Nhua Rang Dong Long An-NR,,Y
356,3440906,16964,100-CTy TNHH Tan Hop Thanh,x,N
362,3521071,11773,110-CTy CP SX Nhua Duy Tan,x,N
363,3521072,11773,110-CTy CP SX Nhua Duy Tan,x,N
364,3521073,11773,110-CTy CP SX Nhua Duy Tan,x,N
365,3521074,11773,110-CTy CP SX Nhua Duy Tan,,Y
398,3374925,16964,100-CTy TNHH Tan Hop Thanh,x,N
399,3374926,16964,100-CTy TNHH Tan Hop Thanh,x,N
400,3374927,16964,100-CTy TNHH Tan Hop Thanh,x,N
403,3480412,11773,110-CTy CP SX Nhua Duy Tan,,Y
404,3480413,11773,110-CTy CP SX Nhua Duy Tan,x,N
405,3480422,11773,110-CTy CP SX Nhua Duy Tan,,Y
409,3403272,11773,110-CTy CP SX Nhua Duy Tan,x,N
410,3404154,11773,110-CTy CP SX Nhua Duy Tan,x,N
411,3414888,11773,110-CTy CP SX Nhua Duy Tan,x,N
414,3508978,11773,110-CTy CP SX Nhua Duy Tan,x,N
420,3382457,12989,100-CTY TNHH SAMRAN,x,N
421,3487359,11773,110-CTy CP SX Nhua Duy Tan,x,N
422,3487361,11773,110-CTy CP SX Nhua Duy Tan,,Y
423,3487363,11773,110-CTy CP SX Nhua Duy Tan,x,N
424,3487364,11773,110-CTy CP SX Nhua Duy Tan,x,N
425,3487366,12989,100-CTY TNHH SAMRAN,x,N
426,3487674,11773,110-CTy CP SX Nhua Duy Tan,x,N
427,3496126,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
428,3496127,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
431,3223203,12989,100-CTY TNHH SAMRAN,x,N
435,3288346,11773,110-CTy CP SX Nhua Duy Tan,,Y
444,3372352,16964,100-CTy TNHH Tan Hop Thanh,x,N
447,3459152,11773,110-CTy CP SX Nhua Duy Tan,x,N
448,3528748,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
449,3528749,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
450,3528750,15208,100-CN CT CP GiaDung GOLDSUN(TP.HN),x,N
467,3433469,16964,100-CTy TNHH Tan Hop Thanh,x,N
468,3513945,11773,110-CTy CP SX Nhua Duy Tan,x,N
469,3513947,11773,110-CTy CP SX Nhua Duy Tan,x,N
470,3513972,11773,110-CTy CP SX Nhua Duy Tan,x,N
479,3524413,11773,110-CTy CP SX Nhua Duy Tan,x,N
480,3524414,11773,110-CTy CP SX Nhua Duy Tan,x,N
